,path,event
7622,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_6.wav,Prolongation
7623,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_7.wav,NoStutteredWords
7624,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_8.wav,NoStutteredWords
7625,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_9.wav,NoStutteredWords
7626,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_10.wav,NoStutteredWords
7627,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_11.wav,Block
7628,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_12.wav,WordRep
7629,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_13.wav,SoundRep
7630,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_14.wav,NoStutteredWords
7631,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_15.wav,Prolongation
7632,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_16.wav,NoStutteredWords
7633,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_17.wav,Block
7634,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_18.wav,NoStutteredWords
7635,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_19.wav,NoStutteredWords
7636,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_20.wav,Prolongation
7637,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_21.wav,Block
7638,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_22.wav,NoStutteredWords
7639,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_23.wav,Block
7640,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_24.wav,NoStutteredWords
7641,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_25.wav,NoStutteredWords
7642,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_26.wav,NoStutteredWords
7643,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_27.wav,NoStutteredWords
7644,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_28.wav,NoStutteredWords
7645,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_29.wav,NoStutteredWords
7646,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_30.wav,Interjection
7647,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_31.wav,NoStutteredWords
7648,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_32.wav,Interjection
7649,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_33.wav,NoStutteredWords
7650,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_34.wav,Block
7651,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_35.wav,Interjection
7652,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_36.wav,NoStutteredWords
7653,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_37.wav,NoStutteredWords
7654,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_38.wav,NoStutteredWords
7655,[CLIP_DIR]/StutterTalk/34/StutterTalk_34_39.wav,Block
7656,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_0.wav,SoundRep
7657,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_1.wav,SoundRep
7658,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_2.wav,SoundRep
7659,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_3.wav,SoundRep
7660,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_4.wav,SoundRep
7661,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_5.wav,SoundRep
7662,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_6.wav,SoundRep
7663,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_7.wav,Interjection
7664,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_8.wav,WordRep
7665,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_9.wav,Interjection
7666,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_10.wav,Block
7667,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_11.wav,SoundRep
7668,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_12.wav,SoundRep
7669,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_13.wav,WordRep
7670,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_14.wav,SoundRep
7671,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_15.wav,SoundRep
7672,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_16.wav,SoundRep
7673,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_17.wav,Prolongation
7674,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_18.wav,SoundRep
7675,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_19.wav,NoStutteredWords
7676,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_20.wav,Block
7677,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_21.wav,SoundRep
7678,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_22.wav,Block
7679,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_23.wav,Block
7680,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_24.wav,NoStutteredWords
7681,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_25.wav,Interjection
7682,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_26.wav,SoundRep
7683,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_27.wav,SoundRep
7684,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_28.wav,SoundRep
7685,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_29.wav,Interjection
7686,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_30.wav,Interjection
7687,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_31.wav,SoundRep
7688,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_32.wav,SoundRep
7689,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_33.wav,SoundRep
7690,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_34.wav,SoundRep
7691,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_35.wav,SoundRep
7692,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_36.wav,SoundRep
7693,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_37.wav,SoundRep
7694,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_38.wav,SoundRep
7695,[CLIP_DIR]/StutterTalk/35/StutterTalk_35_39.wav,WordRep
7696,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_0.wav,NoStutteredWords
7697,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_1.wav,Prolongation
7698,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_2.wav,Prolongation
7699,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_3.wav,Block
7700,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_4.wav,Prolongation
7701,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_5.wav,NoStutteredWords
7702,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_6.wav,Interjection
7703,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_7.wav,Block
7704,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_8.wav,NoStutteredWords
7705,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_9.wav,WordRep
7706,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_10.wav,NoStutteredWords
7707,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_11.wav,NoStutteredWords
7708,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_12.wav,Block
7709,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_13.wav,Prolongation
7710,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_14.wav,SoundRep
7711,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_15.wav,Interjection
7712,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_16.wav,NoStutteredWords
7713,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_17.wav,Block
7714,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_18.wav,Block
7715,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_19.wav,Prolongation
7716,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_20.wav,Prolongation
7717,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_21.wav,NoStutteredWords
7718,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_22.wav,Block
7719,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_23.wav,Interjection
7720,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_24.wav,NoStutteredWords
7721,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_25.wav,SoundRep
7722,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_26.wav,NoStutteredWords
7723,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_27.wav,Prolongation
7724,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_28.wav,NoStutteredWords
7725,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_29.wav,NoStutteredWords
7726,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_30.wav,Prolongation
7727,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_31.wav,NoStutteredWords
7728,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_32.wav,NoStutteredWords
7729,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_33.wav,NoStutteredWords
7730,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_34.wav,Block
7731,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_35.wav,NoStutteredWords
7732,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_36.wav,SoundRep
7733,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_37.wav,NoStutteredWords
7734,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_38.wav,NoStutteredWords
7735,[CLIP_DIR]/StutterTalk/36/StutterTalk_36_39.wav,Block
7736,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_0.wav,Prolongation
7737,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_1.wav,Interjection
7738,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_2.wav,NoStutteredWords
7739,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_3.wav,NoStutteredWords
7740,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_4.wav,NoStutteredWords
7741,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_5.wav,WordRep
7742,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_6.wav,NoStutteredWords
7743,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_7.wav,SoundRep
7744,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_8.wav,Block
7745,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_9.wav,NoStutteredWords
7746,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_10.wav,Prolongation
7747,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_11.wav,NoStutteredWords
7748,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_12.wav,NoStutteredWords
7749,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_13.wav,Interjection
7750,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_14.wav,NoStutteredWords
7751,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_15.wav,NoStutteredWords
7752,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_16.wav,NoStutteredWords
7753,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_17.wav,NoStutteredWords
7754,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_18.wav,NoStutteredWords
7755,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_19.wav,NoStutteredWords
7756,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_20.wav,NoStutteredWords
7757,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_21.wav,Prolongation
7758,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_22.wav,SoundRep
7759,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_23.wav,SoundRep
7760,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_24.wav,WordRep
7761,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_25.wav,NoStutteredWords
7762,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_26.wav,WordRep
7763,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_27.wav,NoStutteredWords
7764,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_28.wav,Prolongation
7765,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_29.wav,NoStutteredWords
7766,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_30.wav,SoundRep
7767,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_31.wav,SoundRep
7768,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_32.wav,Prolongation
7769,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_33.wav,Block
7770,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_34.wav,NoStutteredWords
7771,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_35.wav,Prolongation
7772,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_36.wav,SoundRep
7773,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_37.wav,NoStutteredWords
7774,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_38.wav,NoStutteredWords
7775,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_39.wav,NoStutteredWords
7776,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_40.wav,NoStutteredWords
7777,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_41.wav,WordRep
7778,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_42.wav,NoStutteredWords
7779,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_43.wav,WordRep
7780,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_44.wav,NoStutteredWords
7781,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_45.wav,NoStutteredWords
7782,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_46.wav,WordRep
7783,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_47.wav,NoStutteredWords
7784,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_48.wav,SoundRep
7785,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_49.wav,WordRep
7786,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_50.wav,WordRep
7787,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_51.wav,NoStutteredWords
7788,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_52.wav,Interjection
7789,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_53.wav,Interjection
7790,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_54.wav,NoStutteredWords
7791,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_55.wav,Prolongation
7792,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_56.wav,Prolongation
7793,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_57.wav,Block
7794,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_58.wav,Interjection
7795,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_59.wav,SoundRep
7796,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_60.wav,SoundRep
7797,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_61.wav,SoundRep
7798,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_62.wav,Prolongation
7799,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_63.wav,NoStutteredWords
7800,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_64.wav,NoStutteredWords
7801,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_65.wav,NoStutteredWords
7802,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_66.wav,Prolongation
7803,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_67.wav,NoStutteredWords
7804,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_68.wav,NoStutteredWords
7805,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_69.wav,NoStutteredWords
7806,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_70.wav,Block
7807,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_71.wav,Interjection
7808,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_72.wav,Prolongation
7809,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_73.wav,NoStutteredWords
7810,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_74.wav,NoStutteredWords
7811,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_75.wav,SoundRep
7812,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_76.wav,NoStutteredWords
7813,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_77.wav,WordRep
7814,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_78.wav,WordRep
7815,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_79.wav,Block
7816,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_80.wav,SoundRep
7817,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_81.wav,SoundRep
7818,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_82.wav,SoundRep
7819,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_83.wav,SoundRep
7820,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_84.wav,Prolongation
7821,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_85.wav,NoStutteredWords
7822,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_86.wav,WordRep
7823,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_87.wav,WordRep
7824,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_88.wav,Interjection
7825,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_89.wav,NoStutteredWords
7826,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_90.wav,Prolongation
7827,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_91.wav,NoStutteredWords
7828,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_92.wav,NoStutteredWords
7829,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_93.wav,Interjection
7830,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_94.wav,Prolongation
7831,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_95.wav,NoStutteredWords
7832,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_96.wav,Prolongation
7833,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_97.wav,NoStutteredWords
7834,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_98.wav,Prolongation
7835,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_99.wav,NoStutteredWords
7836,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_100.wav,WordRep
7837,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_101.wav,Prolongation
7838,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_102.wav,Prolongation
7839,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_103.wav,NoStutteredWords
7840,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_104.wav,NoStutteredWords
7841,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_105.wav,NoStutteredWords
7842,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_106.wav,NoStutteredWords
7843,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_107.wav,WordRep
7844,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_108.wav,WordRep
7845,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_109.wav,WordRep
7846,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_110.wav,NoStutteredWords
7847,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_111.wav,NoStutteredWords
7848,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_112.wav,Prolongation
7849,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_113.wav,Prolongation
7850,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_114.wav,NoStutteredWords
7851,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_115.wav,NoStutteredWords
7852,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_116.wav,Block
7853,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_117.wav,NoStutteredWords
7854,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_118.wav,Prolongation
7855,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_119.wav,SoundRep
7856,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_120.wav,Block
7857,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_121.wav,Interjection
7858,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_122.wav,NoStutteredWords
7859,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_123.wav,NoStutteredWords
7860,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_124.wav,NoStutteredWords
7861,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_125.wav,NoStutteredWords
7862,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_126.wav,NoStutteredWords
7863,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_127.wav,SoundRep
7864,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_128.wav,NoStutteredWords
7865,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_129.wav,Prolongation
7866,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_130.wav,Block
7867,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_131.wav,Block
7868,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_132.wav,NoStutteredWords
7869,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_133.wav,NoStutteredWords
7870,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_134.wav,NoStutteredWords
7871,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_135.wav,SoundRep
7872,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_136.wav,NoStutteredWords
7873,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_137.wav,SoundRep
7874,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_138.wav,NoStutteredWords
7875,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_139.wav,SoundRep
7876,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_140.wav,SoundRep
7877,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_141.wav,SoundRep
7878,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_142.wav,NoStutteredWords
7879,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_143.wav,Prolongation
7880,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_144.wav,NoStutteredWords
7881,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_145.wav,NoStutteredWords
7882,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_146.wav,Block
7883,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_147.wav,WordRep
7884,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_148.wav,NoStutteredWords
7885,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_149.wav,Interjection
7886,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_150.wav,Prolongation
7887,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_151.wav,Prolongation
7888,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_152.wav,Block
7889,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_153.wav,NoStutteredWords
7890,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_154.wav,SoundRep
7891,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_155.wav,NoStutteredWords
7892,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_156.wav,NoStutteredWords
7893,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_157.wav,NoStutteredWords
7894,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_158.wav,SoundRep
7895,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_159.wav,NoStutteredWords
7896,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_160.wav,NoStutteredWords
7897,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_161.wav,NoStutteredWords
7898,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_162.wav,NoStutteredWords
7899,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_163.wav,NoStutteredWords
7900,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_164.wav,WordRep
7901,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_165.wav,NoStutteredWords
7902,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_166.wav,Block
7903,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_167.wav,Prolongation
7904,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_168.wav,Prolongation
7905,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_169.wav,Interjection
7906,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_170.wav,NoStutteredWords
7907,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_171.wav,Block
7908,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_172.wav,NoStutteredWords
7909,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_173.wav,Prolongation
7910,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_174.wav,NoStutteredWords
7911,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_175.wav,WordRep
7912,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_176.wav,NoStutteredWords
7913,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_177.wav,Block
7914,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_178.wav,NoStutteredWords
7915,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_179.wav,NoStutteredWords
7916,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_180.wav,NoStutteredWords
7917,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_181.wav,NoStutteredWords
7918,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_182.wav,NoStutteredWords
7919,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_183.wav,NoStutteredWords
7920,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_184.wav,NoStutteredWords
7921,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_185.wav,NoStutteredWords
7922,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_186.wav,WordRep
7923,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_187.wav,Block
7924,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_188.wav,SoundRep
7925,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_189.wav,Prolongation
7926,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_190.wav,NoStutteredWords
7927,[CLIP_DIR]/StutterTalk/37/StutterTalk_37_191.wav,Block
7928,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_0.wav,Block
7929,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_1.wav,Interjection
7930,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_2.wav,WordRep
7931,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_3.wav,WordRep
7932,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_4.wav,NoStutteredWords
7933,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_5.wav,NoStutteredWords
7934,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_6.wav,SoundRep
7935,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_7.wav,WordRep
7936,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_8.wav,Prolongation
7937,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_9.wav,NoStutteredWords
7938,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_10.wav,Block
7939,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_11.wav,NoStutteredWords
7940,[CLIP_DIR]/StutterTalk/38/StutterTalk_38_12.wav,Prolongation
